site_id,customer_group_name,site_name,site_address,city,state,zip,longitude,latitude,pump_certified,branded,brand,updated_at
1749,FIKES_INC,Cefeco # 1076,608 Hwy. 80 East,White Oak,TX,nan,-94.85141,32.51735,0,null,null,2026-05-26 19:14:32.573469+00
2010,BRAD_HALL,Ramy Chevron,406 E Main St,Allen,TX,nan,-96.663,33.09989,0,null,null,2026-05-26 19:14:32.573469+00
3025,Pilot,434 Pilot,2400 Alliance Gateway Fwy,Fort Worth,TX,nan,-97.30756,32.95769,0,null,null,2026-05-26 19:14:34.295015+00
2011,Petroleum Distribution,The Local Shoppe 709,4191 Belt Line  Rd,Addison,TX,nan,-96.83931,32.95474,0,null,null,2026-05-26 19:14:32.573469+00
2012,Victron Group,Tiger Mart 78,3501 Grapevine Mills Parkway,Grapevine,TX,nan,-97.03757,32.9732,0,null,null,2026-05-26 19:14:32.573469+00
3045,Pilot,726 Pilot-GRE-PIL,7425 Bonnie View Rd,Dallas,TX,nan,-96.75116,32.65641,0,null,null,2026-05-26 19:14:34.295015+00
3049,KAG_LOGISTICS,Us Oil Groesbeck,401 S. Ellis St.,Groesbeck,TX,nan,-96.53674,31.52139,0,null,null,2026-05-26 19:14:34.295015+00
3050,Green America,157 Pilot,1200 Hillcrest Dr S,Sulphur Springs,TX,nan,-95.61768,33.15411,0,null,null,2026-05-26 19:14:34.295015+00
3051,World Fuel Services,Fox Fuels-BradHall-World,3400 Lombardy Lane,Dallas,TX,nan,-96.86573,32.86608,0,null,null,2026-05-26 19:14:34.295015+00
3231,ORDER REQUEST,71194 7-11 7119401,2150 Highway 114,Southlake,TX,76092,-97.11737,32.94486,0,null,null,2026-05-26 19:14:34.295015+00
3058,Global,Waco Paving #19103,6900 Airport Rd,Waco,TX,nan,-97.20425,31.59715,0,null,null,2026-05-26 19:14:34.295015+00
782,KAG_SEI,Spring Valley Gas & More - SEI,701 W Spring Valley,Richardson,TX,75080,-96.7475,32.9397,0,null,null,2026-05-26 19:14:31.311363+00
2277,World Fuel Services,Ennis Road Stop,4942 North I-45,Ennis,TX,nan,-96.64426,32.37452,0,null,null,2026-05-26 19:14:33.515396+00
1298,Speed_Petroleum_LLC,Circle Mart 2,9602 Scyene Rd,Dallas,TX,nan,-96.65647,32.76242,0,null,null,2026-05-26 19:14:31.899791+00
1755,FIKES_INC,Cefco #1073,3357 Gilmore Rd.,Longview,TX,nan,-94.74061,32.50064,0,null,null,2026-05-26 19:14:32.573469+00
3331,World Fuel Services,**PUMP LOAD**Dd 037 Roanoke Rmx 4961,1689 North Highway 377,Roanoke,TX,76262,-97.21571,33.02154,0,null,null,2026-05-26 19:14:34.596679+00
1750,FIKES_INC,Cefco # 1107,319 E. Larrissa,Jacksonville,TX,nan,22.42134,39.63852,0,null,null,2026-05-26 19:14:32.573469+00
2278,World Fuel Services,Texas Oasis,228 S Ray Roberts Pkwy,Tioga,TX,nan,-96.91988,33.46052,0,null,null,2026-05-26 19:14:33.515396+00
783,KAG_SEI,Mockingbird Gas More,7233 John W Carpenter Freeway,Dallas,TX,nan,-96.87077,32.81649,0,null,null,2026-05-26 19:14:31.311363+00
3059,World Fuel Services,R & L Carriers-World,2575 Lucious Mccelvey Dr,Temple,TX,nan,-97.35307,31.12671,0,null,null,2026-05-26 19:14:34.295015+00
3333,RACETRAC,Rt 2606,1851 W Trinity Blvd,Grand Prairie,TX,75050,-97.02856,32.80051,0,null,null,2026-05-26 19:14:34.596679+00
1752,PETROLEUM_TRADERS,Hightowers Petroleum Company Lake Hubbard Plant,555 Barnes Bridge Road,Sunnyvale,TX,nan,-96.57674,32.83139,0,null,null,2026-05-26 19:14:32.573469+00
2302,Indigo Energy,R&L Carriers,4000 N Stemmons Freeway,Sanger,TX,nan,-96.81217,32.78004,0,null,null,2026-05-26 19:14:33.515396+00
2304,BRAD_HALL,Main Street Texaco,320 W Moore,Terrell,TX,nan,-96.2803,32.73699,0,null,null,2026-05-26 19:14:33.515396+00
784,KAG_SEI,Hoodson's Enterprise,8424 Preston Rd,Dallas,TX,nan,-96.8037,32.8652,0,null,null,2026-05-26 19:14:31.311363+00
3063,PETROLEUM_TRADERS,GARLAND ISD/WAREHOUSE DOCK B-SCFuels-PetroTrade,326 STADIUM DRIVE,GARLAND,TX,nan,-96.63373,32.92647,0,null,null,2026-05-26 19:14:34.295015+00
3086,OFFEN PETROLEUM,Fort Worth Isd Clarkfield **Pump**,6300 Wichita Street,Fort Worth,TX,nan,-97.28217,32.66792,0,null,null,2026-05-26 19:14:34.295015+00
786,KAG_SEI,Shal-Port Bedford-KAG_SEI,2000 Murphy Dr,Bedford,TX,76021,-97.12098,32.84103,0,null,null,2026-05-26 19:14:31.311363+00
1754,McCraw Oil Company,Ad Food Mart,11202 South Fm 730,Azle,TX,nan,-97.58399,32.87765,0,null,null,2026-05-26 19:14:32.573469+00
1142,RACETRAC,Racetrac 219,2032 University Dr,McKinney,TX,75070,-96.58154,33.19961,0,null,null,2026-05-26 19:14:31.899791+00
1143,RACETRAC,Racetrac 236,840 W Stacy Rd,Allen,TX,75013,-96.66414,33.13033,0,null,null,2026-05-26 19:14:31.899791+00
1294,SC_FUELS,Kincheloe Oil Company,2717 Satsuma DR,Dallas,TX,75229,-96.88584,32.9007,0,null,null,2026-05-26 19:14:31.899791+00
1295,SC_FUELS,Nogales Produce Inc,8220 Forney RD,Dallas,TX,75227,-96.67846,32.77723,0,null,null,2026-05-26 19:14:31.899791+00
1296,SC_FUELS,Jeremys Food Store,3444 E Illinois Ave,Dallas,TX,75216,-96.76554,32.71486,0,null,null,2026-05-26 19:14:31.899791+00
1297,Speed_Petroleum_LLC,Circle Mart 2,9602 Scyene Rd,Dallas,TX,nan,-96.65647,32.76242,0,null,null,2026-05-26 19:14:31.899791+00
1756,Victron Group,Texaco Mart #3,1409 S. Cherry Lane,White Settlement,TX,nan,-97.45144,32.74376,0,null,null,2026-05-26 19:14:32.573469+00
1757,Kroger,Kroger 461,5190 Hwy 78 @ Murphy Road,Sachse,TX,nan,-96.60454,32.96992,0,null,null,2026-05-26 19:14:32.573469+00
2038,World Fuel Services,Seagoville Mini Mart,101 Simonds Rd,Seagoville,TX,nan,-96.5715,32.66007,0,null,null,2026-05-26 19:14:32.573469+00
2039,World Fuel Services,Whip In #119,998 Garden Ridge Rd,Lewisville,TX,nan,-97.03679,32.99799,0,null,null,2026-05-26 19:14:32.573469+00
2040,World Fuel Services,Amigo # 4,3201 N. Beach St,Fort Worth,TX,nan,-97.29079,32.80269,0,null,null,2026-05-26 19:14:32.573469+00
3052,American Petrolog LLC,Compass (Red Oak),300 Houston School Road,Red Oak,TX,nan,-96.80429,32.53873,0,null,null,2026-05-26 19:14:34.295015+00
3053,Pilot,Hertland 8 Alvarado,3501 Soutth Burleson Blvd,Alvarado,TX,nan,-97.26119,32.46002,0,null,null,2026-05-26 19:14:34.295015+00
3054,GPM EMPIRE,Boney Joes Shell,817 E. Renfro Rd,Burleson,TX,nan,-97.30209,32.53736,0,null,null,2026-05-26 19:14:34.295015+00
3055,United Professional Services,TAEX 3239,425 N MCMURREY DR,TYLER,TX,75702,-95.28,32.35517,0,null,null,2026-05-26 19:14:34.295015+00
3056,Victron Group,Cotton Gin,1500 E Us 175,Crandall,TX,nan,-96.45071,32.62899,0,null,null,2026-05-26 19:14:34.295015+00
2041,World Fuel Services,Vecta Food Store,6935 Sceyen Rd,Dallas,TX,nan,-96.70131,32.76377,0,null,null,2026-05-26 19:14:32.573469+00
3057,Global,RL Carriers Global,2831 S Walton Walker Blvd,Dallas,TX,nan,-96.91269,32.712,0,null,null,2026-05-26 19:14:34.295015+00
2042,World Fuel Services,Gulf Food Mart,3306 Al Lipscomb Way,Dallas,TX,nan,-96.76559,32.77701,0,null,null,2026-05-26 19:14:32.573469+00
2043,World Fuel Services,Dees Way Grocery,112 Collett Ave,Dallas,TX,nan,-96.762,32.79685,0,null,null,2026-05-26 19:14:32.573469+00
2044,World Fuel Services,Finley Food Mart,3329 N Story Road,Irving,TX,nan,-96.97682,32.85049,0,null,null,2026-05-26 19:14:32.573469+00
3332,RACETRAC,Tbd,Tbd,Dallas,TX,nan,-96.82166,32.85133,0,null,null,2026-05-26 19:14:34.596679+00
2305,BRAD_HALL,A To Z Discount Stop #2,1502 S Washington,Kaufman,TX,nan,-96.30945,32.57924,0,null,null,2026-05-26 19:14:33.515396+00
818,KAG_SEI,7-11 41770 PICK QUICK DELI,8101 S. POLK ST,DALLAS,TX,75232,-96.84032,32.64916,0,null,null,2026-05-26 19:14:31.311363+00
2056,Proton,Exxon Hall Store,212 Hall Rd,Seagoville,TX,nan,-96.54625,32.64961,0,null,null,2026-05-26 19:14:32.573469+00
1064,PETROLEUM_TRADERS,SNL Distribution Services,4210 Edwards,Denton,TX,nan,-97.08315,33.17617,0,null,null,2026-05-26 19:14:31.899791+00
2057,CIRCLE_K,Circle K 2741580,1411 E University Drive,Prosper,TX,nan,-96.78468,33.21956,0,null,null,2026-05-26 19:14:32.573469+00
3110,OFFEN PETROLEUM,Tonys Neighborhood Food,820 North Fitzhugh Avenue,Dallas,TX,nan,-96.76903,32.80012,0,null,null,2026-05-26 19:14:34.295015+00
3111,OFFEN PETROLEUM,Eagle Food Beer And Wine,9400 Lakeview Parkway Suite,Rowlett,TX,nan,-96.51027,32.92006,0,null,null,2026-05-26 19:14:34.295015+00
3132,FIKES_INC,Alvin Jun Corporation,2452 Fm 3364,Princeton,TX,nan,-96.49169,33.13228,0,null,null,2026-05-26 19:14:34.295015+00
1065,PETROLEUM_TRADERS,Moffitt Holdings,5405 E Highway 80,Midland,TX,79706,-101.99682,32.03696,0,null,null,2026-05-26 19:14:31.899791+00
3118,OFFEN PETROLEUM,Pump Solar Turbines**PUMP LOAD**,215 Centre Park Blvd,Desoto,TX,nan,-96.85196,32.62743,0,null,null,2026-05-26 19:14:34.295015+00
1066,PETROLEUM_TRADERS,Kent Kwik 308 - WT,3300 N. Midkiff Rd,Midland,TX,79705,-102.12457,32.02013,0,null,null,2026-05-26 19:14:31.899791+00
1144,RACETRAC,Racetrac 240,7801 Crowley Rd,Ft Worth,TX,76134,-97.34805,32.63556,0,null,null,2026-05-26 19:14:31.899791+00
1145,RACETRAC,Racetrac 253,620 Coit Rd,Plano,TX,75075,-96.76651,33.00846,0,null,null,2026-05-26 19:14:31.899791+00
3122,OFFEN PETROLEUM,South Buckner Mart Unb,521 South Buckner Blvd,Dallas,TX,nan,-96.68323,32.7203,0,null,null,2026-05-26 19:14:34.295015+00
1758,Kroger,Kroger 579,500 Market Place Blvd,Forney,TX,nan,-96.45023,32.7488,0,null,null,2026-05-26 19:14:32.573469+00
1759,FIKES_INC,Cefco #1072,611 East Marshall Ave.,Longview,TX,nan,-94.73169,32.50164,0,null,null,2026-05-26 19:14:32.573469+00
1760,FIKES_INC,Cefco#0101,"549 S. Walcott, St",Jefferson,TX,nan,-94.35551,32.75592,0,null,null,2026-05-26 19:14:32.573469+00
1761,Victron Group,Royal Food & Beverage,4331 S. Hwy 287,Waxahachie,TX,nan,-96.74751,32.3272,0,null,null,2026-05-26 19:14:32.573469+00
3123,OFFEN PETROLEUM,Mccart Mart Unb,5617 Mccart Ave,Fort Worth,TX,nan,-97.35562,32.66197,0,null,null,2026-05-26 19:14:34.295015+00
1762,KAG_SEI,7-11 81539,28359 Hwy 337,Bluffdale,TX,nan,-98.0224,32.35173,0,null,null,2026-05-26 19:14:32.573469+00
2052,World Fuel Services,Whip In #109,3405 S Broadway,Garland,TX,nan,-96.61562,32.87346,0,null,null,2026-05-26 19:14:32.573469+00
2053,World Fuel Services,Whip In #111,101 Holfords Prairie Rd,Lewisville,TX,nan,-96.93624,33.04822,0,null,null,2026-05-26 19:14:32.573469+00
2054,PETROLEUM_TRADERS,Graham Plant,480 Power Plant Rd,Graham,TX,nan,-98.59538,33.13001,0,null,null,2026-05-26 19:14:32.573469+00
2055,Proton,Shell Speedy B Market,100 N Hwy 67,Cedar Hill,TX,nan,-96.94473,32.59026,0,null,null,2026-05-26 19:14:32.573469+00
3124,OFFEN PETROLEUM,Dam Store Unb,9386 Running Bear Rd,Aubrey,TX,nan,-97.08634,33.3489,0,null,null,2026-05-26 19:14:34.295015+00
3125,Brookshire Grocery Company,87 Brookshires,441 Hwy 34 South,Quinlan,TX,nan,-96.12685,32.9044,0,null,null,2026-05-26 19:14:34.295015+00
3126,GPM EMPIRE,Ez Fuel Stop # 54,3080 E Mayfield Rd,Grand Praire,TX,nan,-97.06143,32.69192,0,null,null,2026-05-26 19:14:34.295015+00
3127,PETROLEUM_TRADERS,Red River Army Depot *PUMP REQ*,"Highway 82 Between Hooks And_x000D_
New Boston",Texarkana,TX,75507,-94.05346,33.43498,0,null,null,2026-05-26 19:14:34.295015+00
3128,Petroleum Distribution,82 Travel Center,5101 East Us Hwy 82,Gainsville,TX,76240,-97.08067,33.64696,0,null,null,2026-05-26 19:14:34.295015+00
3129,Benchmark,Walmart #3482,421 Coit Rd,Plano,TX,75075,-96.76802,33.00356,0,null,null,2026-05-26 19:14:34.295015+00
3130,OFFEN PETROLEUM,Arlington Gas Mini Mart,1725 West Park Row,Arlington,TX,nan,-97.13437,32.72155,0,null,null,2026-05-26 19:14:34.295015+00
3131,Global,R & L Carriers-World-Global,2575 Lucious Mccelvey Dr,Temple,TX,nan,-97.35307,31.12671,0,null,null,2026-05-26 19:14:34.295015+00
3133,OFFEN PETROLEUM,Dallas Food Store Valero,3400 Rosedale St.,Fort Worth,TX,nan,-97.27625,32.73054,0,null,null,2026-05-26 19:14:34.295015+00
3137,OFFEN PETROLEUM,Matlock C Store Unb,6201 Matlock Road,Arlington,TX,nan,-97.11429,32.64471,0,null,null,2026-05-26 19:14:34.295015+00
3138,World Fuel Services,Whip In #101,3502 S. Carrier Parkway #D,Grans Prairie,TX,75052,-97.01185,32.68496,0,null,null,2026-05-26 19:14:34.295015+00
2306,BRAD_HALL,Chilly Mart #20,3912 Teasley Ln,Denton,TX,nan,-97.10719,33.16181,0,null,null,2026-05-26 19:14:33.515396+00
2310,World Fuel Services,Westland Market,7493 Rendon Bloodworth Rd,Mansfield,TX,nan,-97.20003,32.57671,0,null,null,2026-05-26 19:14:33.515396+00
2311,BRAD_HALL,Redi Go,320 E Highway,Stringtown,TX,nan,-97.68025,32.96202,0,null,null,2026-05-26 19:14:33.515396+00
2323,BRAD_HALL,A To Z Grocery,6001 Grace Ln,Azle,TX,nan,-97.64136,32.83701,0,null,null,2026-05-26 19:14:33.515396+00
2324,BRAD_HALL,Aledo Midway Food Store,100 S Fm Road 1187,Aledo,TX,nan,-97.60272,32.69565,0,null,null,2026-05-26 19:14:33.515396+00
2325,McCraw Oil Company,Mccraw Oil Warehouse,2207 North Center Street,Bonham,TX,nan,-96.17709,33.601,0,null,null,2026-05-26 19:14:33.515396+00
3161,OFFEN PETROLEUM,A5 Stop Unb,709 South Main St,Euless,TX,nan,-97.08183,32.82716,0,null,null,2026-05-26 19:14:34.295015+00
3162,SUPER FUELS,Super Fuels Northgate,4455 W Northgate Dr,Irving,TX,nan,-97.01062,32.85803,0,null,null,2026-05-26 19:14:34.295015+00
855,KAG_SEI,7-11 34197,1301 Preston Rd,PLANO,TX,75023,-96.7958,33.0173,0,null,null,2026-05-26 19:14:31.311363+00
1329,Victory_Renewables,Kendrick Oil - Rolfson,3414 N CR 1130,Midland,TX,79706,-101.97041,31.98175,0,null,null,2026-05-26 19:14:31.899791+00
1763,FIKES_INC,Cefco # 1074,3001 Judson Rd,Longview,TX,nan,-94.74966,32.54669,0,null,null,2026-05-26 19:14:32.573469+00
1764,FIKES_INC,Cefco # 0008,801 S Commerce St,Overton,TX,nan,-94.97924,32.26887,0,null,null,2026-05-26 19:14:32.573469+00
3163,KAG_SEI,Mighty Quick,727 N Mcdonald St,Mckinney,TX,75069,-96.61222,33.20532,0,null,null,2026-05-26 19:14:34.295015+00
3164,Kroger,Kroger 530,7200 Blue Mound Rd,Fort Worth,TX,76131,-97.34218,32.87254,0,null,null,2026-05-26 19:14:34.295015+00
3165,Cole Distributing Co,Brenco,207 W Hwy 84,Fairfield,TX,nan,-96.16201,31.725,0,null,null,2026-05-26 19:14:34.295015+00
3177,Amazing Energy Solutions LLC,Henderson Texaco,1200 Henderson,Fort Worth,TX,nan,-97.33779,32.74635,0,null,null,2026-05-26 19:14:34.295015+00
2067,CIRCLE_K,Circle K 2741592,3010 N Westmoreland Road,Dallas,TX,nan,-96.87311,32.77924,0,null,null,2026-05-26 19:14:32.573469+00
2068,Proton,Exxon Mobil,7002 Military Pkwy,Dallas,TX,nan,-96.6997,32.77228,0,null,null,2026-05-26 19:14:32.573469+00
3146,OFFEN PETROLEUM,Prime Fuels,1790 Sh-164,Groesbeck,TX,nan,-96.49595,31.5143,0,null,null,2026-05-26 19:14:34.295015+00
3147,OFFEN PETROLEUM,Sams Neighborhood Market,7370 Tx 64,Ben Wheeler,TX,nan,-95.5978,32.40723,0,null,null,2026-05-26 19:14:34.295015+00
3148,CIRCLE_K,Cirecle K #2742418,4712 Haverwood Ln,Dallas,TX,nan,-96.82863,33.00704,0,null,null,2026-05-26 19:14:34.295015+00
3149,CIRCLE_K,Circle K #2742206,1729 W Polo Rd,Grand Prairie,TX,nan,-97.02737,32.65813,0,null,null,2026-05-26 19:14:34.295015+00
3150,CIRCLE_K,Circle K #2709948,1240 Erby Campbell Blvd,Royse City,TX,nan,-96.3399,32.96313,0,null,null,2026-05-26 19:14:34.295015+00
3152,CIRCLE_K,Circle K 2742419,5401 N Mac Arthur Blvd,Irving,TX,nan,-96.96468,32.88371,0,null,null,2026-05-26 19:14:34.295015+00
3153,Cole Distributing Co,Cousins Super C,915 Early Blvd,Early,TX,nan,-98.94764,31.74117,0,null,null,2026-05-26 19:14:34.295015+00
3154,Boyett,Fairgrounds Food Mart,1707 Robert B Collum Blvd,Dallas,TX,nan,-96.7615,32.77341,0,null,null,2026-05-26 19:14:34.295015+00
3155,Benchmark,Walmart #5673,8005 Woodbridge Pkwy,Sachse,TX,75048,-96.57244,32.99201,0,null,null,2026-05-26 19:14:34.295015+00
3157,Cole Distributing Co,Lucky Travel 11,901 Ne Big Bend Trail,Glen Rose,TX,nan,-97.74814,32.24298,0,null,null,2026-05-26 19:14:34.295015+00
3158,Cole Distributing Co,Lucky Travel 12,908 Ne Big Bend Trail,Glen Rose,TX,nan,-97.7472,32.24261,0,null,null,2026-05-26 19:14:34.295015+00
3159,OFFEN PETROLEUM,Renfro 1 Stop Valero,1465 E Renfro,Burleson,TX,nan,-97.28575,32.53525,0,null,null,2026-05-26 19:14:34.295015+00
3160,OFFEN PETROLEUM,Diamond Crown Valero,317 Us 377,Collinsville,TX,nan,-96.91189,33.5629,0,null,null,2026-05-26 19:14:34.295015+00
3178,Amazing Energy Solutions LLC,Mohammad Food Heaven,2700 E Rosedale St,Fort Worth,TX,nan,-97.28718,32.7304,0,null,null,2026-05-26 19:14:34.295015+00
3182,OFFEN PETROLEUM,Jack'S Market & Grill,2601 E Lamar Blvd,Arlington,TX,nan,-97.06247,32.76235,0,null,null,2026-05-26 19:14:34.295015+00
2385,Kroger,Kroger 563,4017 14Th St,Plano,TX,nan,-96.6555,33.01524,0,null,null,2026-05-26 19:14:33.515396+00
3281,Davidson Oil,Lobo'S Longview,2720 E Marshall Avenue,Longview,TX,75601,-94.68756,32.50277,0,null,null,2026-05-26 19:14:34.596679+00
2485,BRAD_HALL,Dj'S,1690 N Graham St,Stephenville,TX,nan,-98.2102,32.2316,0,null,null,2026-05-26 19:14:33.515396+00
2486,GPM EMPIRE,Star Food And Fuel 3118,331 Main St,Deport,TX,nan,-95.3167,33.52471,0,null,null,2026-05-26 19:14:33.515396+00
2487,World Fuel Services,Jc Kwik Mart,8801 Fm 920,Peaster,TX,nan,-97.86775,32.87179,0,null,null,2026-05-26 19:14:33.515396+00
2488,Victron Group,Tiger Mart 2,1679 W. Henderson,Cleburne,TX,nan,-97.42224,32.3349,0,null,null,2026-05-26 19:14:33.515396+00
2504,Eco-Energy,Qt Alvarado 955,6940 E Hwy 67,Alvarado,TX,nan,-97.22854,32.41528,0,null,null,2026-05-26 19:14:33.515396+00
2505,GPM EMPIRE,Josh Swaim Farms LLC **Pump Required**,919 Hill Hwy,Tolar,TX,nan,-97.90947,32.3808,0,null,null,2026-05-26 19:14:33.515396+00
2507,Brookshire Grocery Company,715 Spring Market,221 S State Hwy 274,Kemp,TX,nan,-96.21508,32.32293,0,null,null,2026-05-26 19:14:33.515396+00
2508,Brookshire Grocery Company,Brookshires 2,706 West Main,Van,TX,nan,-95.64655,32.52532,0,null,null,2026-05-26 19:14:33.515396+00
2509,Brookshire Grocery Company,84 Brookshires,703 Hwy 31 West,Chandler,TX,nan,-95.48904,32.3067,0,null,null,2026-05-26 19:14:33.515396+00
2510,Brookshire Grocery Company,70 Brookshires,213 N Hwy 69,Bullard,TX,nan,-95.31484,32.14632,0,null,null,2026-05-26 19:14:33.515396+00
2511,GPM EMPIRE,Z&H Venture,1701 S Beltline Rd,Grand Prairie,TX,nan,-96.99441,32.72239,0,null,null,2026-05-26 19:14:33.515396+00
2512,Victron Group,Gateway # 5,521 N 3Rd St.,Mabank,TX,nan,-96.09858,32.37227,0,null,null,2026-05-26 19:14:33.515396+00
2513,Victron Group,Tiger Mart # 29,5355 Fm 1565,Caddo Mills,TX,nan,-96.23629,33.00294,0,null,null,2026-05-26 19:14:33.515396+00
2514,Benchmark,Super 1 Food,172 Centennial Prkway,Tyler,TX,nan,-95.30584,32.2536,0,null,null,2026-05-26 19:14:33.515396+00
2520,BRAD_HALL,Kwik Stop Dallas,339 S Riverfront Blvd,Dallas,TX,nan,-96.81302,32.77279,0,null,null,2026-05-26 19:14:33.515396+00
2521,BRAD_HALL,One Star Food Mart #2,1102 Lavon Dr,Garland,TX,nan,-96.62778,32.92249,0,null,null,2026-05-26 19:14:33.515396+00
1691,Victron Group,Gateway # 43,2852 I30 West,Caddo Mills,TX,nan,-96.18149,33.04258,0,null,null,2026-05-26 19:14:31.899791+00
1692,McCraw Oil Company,Gilberts Drive In,2452 Fm 3364,Princton,TX,nan,-96.49169,33.13228,0,null,null,2026-05-26 19:14:31.899791+00
1693,McCraw Oil Company,Towne Center Market,2604 Towne Center Dr,Mesquite,null,nan,-96.62387,32.80274,0,null,null,2026-05-26 19:14:31.899791+00
1694,McCraw Oil Company,Mccart Mobil,5600 Mccart,Ft Worth,TX,nan,-97.35628,32.66264,0,null,null,2026-05-26 19:14:31.899791+00
1696,McCraw Oil Company,Collins I-20 Exxon,4121 S. Collins St,Arlington,TX,nan,-97.09256,32.68011,0,null,null,2026-05-26 19:14:31.899791+00
1697,KAG_SEI,7-11 81452,12540 Tx 155 S,Tyler,TX,nan,-95.34235,32.29972,0,null,null,2026-05-26 19:14:31.899791+00
1699,McCraw Oil Company,Mo'S Exxon,411 Hwy 78,Lavon,TX,nan,-96.4414,33.02394,0,null,null,2026-05-26 19:14:31.899791+00
1731,FIKES_INC,Cefco # 1009,335 North Hill St,Tatum,TX,nan,-94.51748,32.31762,0,null,null,2026-05-26 19:14:32.573469+00
1732,KAG_SEI,7-11 81457,3401 South Broadway Ave,Tyler,TX,nan,-95.30096,32.31151,0,null,null,2026-05-26 19:14:32.573469+00
1733,FIKES_INC,Cefco #0079,1109 East Broadway,Gladewater,TX,nan,-94.92949,32.5343,0,null,null,2026-05-26 19:14:32.573469+00
1734,FIKES_INC,Cefco #1061,22137 Hwy 155,Flint,TX,nan,-95.4559,32.15851,0,null,null,2026-05-26 19:14:32.573469+00
1735,KAG_SEI,7-11 81460,802 Tx 110 N,Whitehouse,TX,nan,-95.22891,32.23926,0,null,null,2026-05-26 19:14:32.573469+00
1741,Kroger,Kroger 547,3205 W Main St,Frisco,TX,nan,-96.86344,33.15265,0,null,null,2026-05-26 19:14:32.573469+00
1742,Kroger,Kroger 573,1252 N Preston Rd,Prosper,TX,nan,-96.78427,33.25011,0,null,null,2026-05-26 19:14:32.573469+00
2312,BRAD_HALL,Quickway #3,9501Benbrook Blvd,Benbrook,TX,nan,-97.47293,32.66931,0,null,null,2026-05-26 19:14:33.515396+00
2313,BRAD_HALL,Dry Creek,806 13Th St,Bridgeport,TX,nan,-97.75426,33.20597,0,null,null,2026-05-26 19:14:33.515396+00
2314,BRAD_HALL,A-Z Discount Shop,4753 Hwy 198 S,Malakoff,TX,nan,-96.02688,32.21393,0,null,null,2026-05-26 19:14:33.515396+00
2315,BRAD_HALL,Wrangler,2163 E Hwy 377,Granbury,TX,nan,-97.74492,32.44638,0,null,null,2026-05-26 19:14:33.515396+00
2316,BRAD_HALL,Grand Food Mart New,1100 N Grand Avenue,Gainsville,TX,nan,-97.13312,33.63635,0,null,null,2026-05-26 19:14:33.515396+00
2317,BRAD_HALL,G Mart,3105 N. Lipan Hwy,Granbury,TX,nan,-97.8275,32.47367,0,null,null,2026-05-26 19:14:33.515396+00
2318,McCraw Oil Company,KC 6 TXB Valero,816 North Center St,Bonham,TX,nan,-96.17763,33.58148,0,null,null,2026-05-26 19:14:33.515396+00
1700,McCraw Oil Company,Kc #17 Exxon (TXB),13503 South Hwy 121,Trenton,TX,nan,-96.33342,33.43691,0,null,null,2026-05-26 19:14:31.899791+00
1701,KAG_SEI,7-11 81459,12440 State Highway 31,Tyler,TX,nan,-95.2027,32.35604,0,null,null,2026-05-26 19:14:31.899791+00
1703,KAG_SEI,7-11 81465,101 Highway 31 WEST,Chandler,TX,nan,-95.4805,32.30756,0,null,null,2026-05-26 19:14:31.899791+00
2319,CIRCLE_K,Circle K #2741764,1116 N Hwy 377,Roanoke,TX,nan,-97.22166,33.01072,0,null,null,2026-05-26 19:14:33.515396+00
2320,Victron Group,Star Mart 2,100 E Loop 820,Ft Worth,TX,nan,-97.21349,32.77767,0,null,null,2026-05-26 19:14:33.515396+00
2321,Victron Group,Gateway #60,8851 Hwy 171,Godley,TX,nan,-97.53875,32.45191,0,null,null,2026-05-26 19:14:33.515396+00
1726,PETROLEUM_TRADERS,Smyrna Ready Mix Concrete Llc,5150 Valley View Ln,Irving,TX,nan,-97.00038,32.88418,0,null,null,2026-05-26 19:14:32.573469+00
1728,KAG_SEI,Zebra Mart,100 N Louisiana St,Grandview,TX,nan,-97.18183,32.27065,0,null,null,2026-05-26 19:14:32.573469+00
1729,FIKES_INC,Cefco # 1077,3305 South Eastman Rd,Longview,TX,nan,-94.70888,32.45174,0,null,null,2026-05-26 19:14:32.573469+00
1730,FIKES_INC,Cefco # 0098,1011 Us Hwy 271 South,Gilmer,TX,nan,-94.94203,32.71699,0,null,null,2026-05-26 19:14:32.573469+00
2322,Victron Group,Gateway #62,6800 John T White,Ft Worth,TX,nan,-97.1926,32.76928,0,null,null,2026-05-26 19:14:33.515396+00
2577,FIKES_INC,CEFCO #1077 Longview,3305 S Eastman Rd,Longview,TX,75602,-94.70888,32.45174,0,null,null,2026-05-26 19:14:33.515396+00
2578,FIKES_INC,CEFCO #1096 Paris,3905 Bonham St,Paris,TX,75460,-95.60049,33.6605,0,null,null,2026-05-26 19:14:33.515396+00
2579,FIKES_INC,CEFCO #1097 Paris,3750 Lamar Ave,Paris,TX,75460,-95.50774,33.66108,0,null,null,2026-05-26 19:14:33.515396+00
